Date,Sq_Return_Lag_1,Sq_Return_Lag_2,Sq_Return_Lag_3,Sq_Return_Lag_4,Sq_Return_Lag_5,Return_Lag_1,Return_Lag_2,Return_Lag_3,Return_Lag_4,Return_Lag_5,India_VIX_Lag_1,Target_Variance
2022-02-17,0.030442957168500023,8.886569441340814,9.668797895268254,1.7458886919961414,0.6562618812007732,-0.001744791023833514,0.029810349614422194,-0.031094690696754412,-0.013213208134272847,0.008100999205041148,20.59000015258789,0.026787025696480338
2022-02-18,0.010333357050073513,0.030442957168500023,8.886569441340814,9.668797895268254,1.7458886919961414,-0.001016531212018279,-0.001744791023833514,0.029810349614422194,-0.031094690696754412,-0.013213208134272847,22.010000228881836,0.1631922127291774
2022-02-21,0.026787025696480338,0.010333357050073513,0.030442957168500023,8.886569441340814,9.668797895268254,-0.001636674240540259,-0.001016531212018279,-0.001744791023833514,0.029810349614422194,-0.031094690696754412,22.170000076293945,0.44539423857780147
2022-02-22,0.1631922127291774,0.026787025696480338,0.010333357050073513,0.030442957168500023,8.886569441340814,-0.004039705592356668,-0.001636674240540259,-0.001016531212018279,-0.001744791023833514,0.029810349614422194,22.899999618530273,0.02873517801699179
2022-02-23,0.44539423857780147,0.1631922127291774,0.026787025696480338,0.010333357050073513,0.030442957168500023,-0.006673786320956054,-0.004039705592356668,-0.001636674240540259,-0.001016531212018279,-0.001744791023833514,26.65999984741211,23.971079435704418
2022-02-24,0.02873517801699179,0.44539423857780147,0.1631922127291774,0.026787025696480338,0.010333357050073513,-0.0016951453629996394,-0.006673786320956054,-0.004039705592356668,-0.001636674240540259,-0.001016531212018279,24.540000915527344,6.223956271807397
2022-02-25,23.971079435704418,0.02873517801699179,0.44539423857780147,0.1631922127291774,0.026787025696480338,-0.048960269030821735,-0.0016951453629996394,-0.006673786320956054,-0.004039705592356668,-0.001636674240540259,31.979999542236328,0.6562832891563432
2022-02-28,6.223956271807397,23.971079435704418,0.02873517801699179,0.44539423857780147,0.1631922127291774,0.02494785816820233,-0.048960269030821735,-0.0016951453629996394,-0.006673786320956054,-0.004039705592356668,26.739999771118164,0.0
2022-03-01,0.6562832891563432,6.223956271807397,23.971079435704418,0.02873517801699179,0.44539423857780147,0.008101131335537914,0.02494785816820233,-0.048960269030821735,-0.0016951453629996394,-0.006673786320956054,28.56999969482422,1.2666896238654786
2022-03-02,0.0,0.6562832891563432,6.223956271807397,23.971079435704418,0.02873517801699179,0.0,0.008101131335537914,0.02494785816820233,-0.048960269030821735,-0.0016951453629996394,28.56999969482422,0.42494471445138426
2022-03-03,1.2666896238654786,0.0,0.6562832891563432,6.223956271807397,23.971079435704418,-0.011254730666992785,0.0,0.008101131335537914,0.02494785816820233,-0.048960269030821735,29.229999542236328,2.3825618910740944
2022-03-04,0.42494471445138426,1.2666896238654786,0.0,0.6562832891563432,6.223956271807397,-0.006518778370610434,-0.011254730666992785,0.0,0.008101131335537914,0.02494785816820233,28.15999984741211,5.668140054796631
2022-03-07,2.3825618910740944,0.42494471445138426,1.2666896238654786,0.0,0.6562832891563432,-0.015435549523985514,-0.006518778370610434,-0.011254730666992785,0.0,0.008101131335537914,27.959999084472656,0.889281502912112
2022-03-08,5.668140054796631,2.3825618910740944,0.42494471445138426,1.2666896238654786,0.0,-0.023807855961418767,-0.015435549523985514,-0.006518778370610434,-0.011254730666992785,0.0,29.329999923706055,4.208415516655218
2022-03-09,0.889281502912112,5.668140054796631,2.3825618910740944,0.42494471445138426,1.2666896238654786,0.009430172336241327,-0.023807855961418767,-0.015435549523985514,-0.006518778370610434,-0.011254730666992785,28.59000015258789,2.295835117802097
2022-03-10,4.208415516655218,0.889281502912112,5.668140054796631,2.3825618910740944,0.42494471445138426,0.020514423015661976,0.009430172336241327,-0.023807855961418767,-0.015435549523985514,-0.006518778370610434,27.469999313354492,0.045790119956627844
2022-03-11,2.295835117802097,4.208415516655218,0.889281502912112,5.668140054796631,2.3825618910740944,0.015152013456310343,0.020514423015661976,0.009430172336241327,-0.023807855961418767,-0.015435549523985514,25.579999923706055,2.067468518531066
2022-03-14,0.045790119956627844,2.295835117802097,4.208415516655218,0.889281502912112,5.668140054796631,0.0021398626113988684,0.015152013456310343,0.020514423015661976,0.009430172336241327,-0.023807855961418767,25.350000381469727,1.5433856199602989
2022-03-15,2.067468518531066,0.045790119956627844,2.295835117802097,4.208415516655218,0.889281502912112,0.014378694372338074,0.0021398626113988684,0.015152013456310343,0.020514423015661976,0.009430172336241327,25.68000030517578,3.449034433363519
2022-03-16,1.5433856199602989,2.067468518531066,0.045790119956627844,2.295835117802097,4.208415516655218,-0.012423307208470291,0.014378694372338074,0.0021398626113988684,0.015152013456310343,0.020514423015661976,26.729999542236328,3.310741349948025
2022-03-17,3.449034433363519,1.5433856199602989,2.067468518531066,0.045790119956627844,2.295835117802097,0.018571576221106056,-0.012423307208470291,0.014378694372338074,0.0021398626113988684,0.015152013456310343,24.1200008392334,0.0
2022-03-18,3.310741349948025,3.449034433363519,1.5433856199602989,2.067468518531066,0.045790119956627844,0.018195442698511144,0.018571576221106056,-0.012423307208470291,0.014378694372338074,0.0021398626113988684,22.610000610351562,0.9703353872788778
2022-03-21,0.0,3.310741349948025,3.449034433363519,1.5433856199602989,2.067468518531066,0.0,0.018195442698511144,0.018571576221106056,-0.012423307208470291,0.014378694372338074,22.610000610351562,1.3213279459877751
2022-03-22,0.9703353872788778,0.0,3.310741349948025,3.449034433363519,1.5433856199602989,-0.009850560325579849,0.0,0.018195442698511144,0.018571576221106056,-0.012423307208470291,24.6200008392334,0.16338521642806064
2022-03-23,1.3213279459877751,0.9703353872788778,0.0,3.310741349948025,3.449034433363519,0.011494902983443467,-0.009850560325579849,0.0,0.018195442698511144,0.018571576221106056,24.06999969482422,0.017656460276116212
2022-03-24,0.16338521642806064,1.3213279459877751,0.9703353872788778,0.0,3.310741349948025,-0.00404209372019082,0.011494902983443467,-0.009850560325579849,0.0,0.018195442698511144,24.75,0.1646816625263215
2022-03-25,0.017656460276116212,0.16338521642806064,1.3213279459877751,0.9703353872788778,0.0,-0.0013287761390134989,-0.00404209372019082,0.011494902983443467,-0.009850560325579849,0.0,23.93000030517578,0.16116618497412896
2022-03-28,0.1646816625263215,0.017656460276116212,0.16338521642806064,1.3213279459877751,0.9703353872788778,-0.004058098847075087,-0.0013287761390134989,-0.00404209372019082,0.011494902983443467,-0.009850560325579849,23.43000030517578,0.35763626431097834
2022-03-29,0.16116618497412896,0.1646816625263215,0.017656460276116212,0.16338521642806064,1.3213279459877751,0.004014550846285658,-0.004058098847075087,-0.0013287761390134989,-0.00404209372019082,0.011494902983443467,22.610000610351562,0.9866389089045767
2022-03-30,0.35763626431097834,0.16116618497412896,0.1646816625263215,0.017656460276116212,0.16338521642806064,0.005980269762401846,0.004014550846285658,-0.004058098847075087,-0.0013287761390134989,-0.00404209372019082,21.299999237060547,0.0367225212501682
2022-03-31,0.9866389089045767,0.35763626431097834,0.16116618497412896,0.1646816625263215,0.017656460276116212,0.009932969892759047,0.005980269762401846,0.004014550846285658,-0.004058098847075087,-0.0013287761390134989,20.610000610351562,1.3710407369822086
2022-04-01,0.0367225212501682,0.9866389089045767,0.35763626431097834,0.16116618497412896,0.1646816625263215,-0.0019163121157621532,0.009932969892759047,0.005980269762401846,0.004014550846285658,-0.004058098847075087,20.559999465942383,4.596884211772287
2022-04-04,1.3710407369822086,0.0367225212501682,0.9866389089045767,0.35763626431097834,0.16116618497412896,0.011709144874764377,-0.0019163121157621532,0.009932969892759047,0.005980269762401846,0.004014550846285658,18.43000030517578,0.2842751890801958
2022-04-05,4.596884211772287,1.3710407369822086,0.0367225212501682,0.9866389089045767,0.35763626431097834,0.021440345640339586,0.011709144874764377,-0.0019163121157621532,0.009932969892759047,0.005980269762401846,17.90999984741211,0.7012631808915558
2022-04-06,0.2842751890801958,4.596884211772287,1.3710407369822086,0.0367225212501682,0.9866389089045767,-0.0053317463281761235,0.021440345640339586,0.011709144874764377,-0.0019163121157621532,0.009932969892759047,18.489999771118164,0.8995721697265114
2022-04-07,0.7012631808915558,0.2842751890801958,4.596884211772287,1.3710407369822086,0.0367225212501682,-0.008374145812508615,-0.0053317463281761235,0.021440345640339586,0.011709144874764377,-0.0019163121157621532,19.020000457763672,0.6683472526086484
2022-04-08,0.8995721697265114,0.7012631808915558,0.2842751890801958,4.596884211772287,1.3710407369822086,-0.009484577848942521,-0.008374145812508615,-0.0053317463281761235,0.021440345640339586,0.011709144874764377,19.0,0.3807502572537797
2022-04-11,0.6683472526086484,0.8995721697265114,0.7012631808915558,0.2842751890801958,4.596884211772287,0.008175250776634613,-0.009484577848942521,-0.008374145812508615,-0.0053317463281761235,0.021440345640339586,17.690000534057617,0.6752700797586648
2022-04-12,0.3807502572537797,0.6683472526086484,0.8995721697265114,0.7012631808915558,0.2842751890801958,-0.006170496392137181,0.008175250776634613,-0.009484577848942521,-0.008374145812508615,-0.0053317463281761235,18.270000457763672,0.0974907637390071
2022-04-13,0.6752700797586648,0.3807502572537797,0.6683472526086484,0.8995721697265114,0.7012631808915558,-0.008217481851264807,-0.006170496392137181,0.008175250776634613,-0.009484577848942521,-0.008374145812508615,18.15999984741211,0.0
2022-04-14,0.0974907637390071,0.6752700797586648,0.3807502572537797,0.6683472526086484,0.8995721697265114,-0.003122351097154308,-0.008217481851264807,-0.006170496392137181,0.008175250776634613,-0.009484577848942521,17.790000915527344,0.0
2022-04-15,0.0,0.0974907637390071,0.6752700797586648,0.3807502572537797,0.6683472526086484,0.0,-0.003122351097154308,-0.008217481851264807,-0.006170496392137181,0.008175250776634613,17.790000915527344,3.0388336203926554
2022-04-18,0.0,0.0,0.0974907637390071,0.6752700797586648,0.3807502572537797,0.0,0.0,-0.003122351097154308,-0.008217481851264807,-0.006170496392137181,17.790000915527344,1.5871474331087017
2022-04-19,3.0388336203926554,0.0,0.0,0.0974907637390071,0.6752700797586648,-0.017432250630347923,0.0,0.0,-0.003122351097154308,-0.008217481851264807,19.34000015258789,1.089018262294867
2022-04-20,1.5871474331087017,3.0388336203926554,0.0,0.0,0.0974907637390071,-0.012598203971633026,-0.017432250630347923,0.0,0.0,-0.003122351097154308,19.770000457763672,2.1996303977027316
2022-04-21,1.089018262294867,1.5871474331087017,3.0388336203926554,0.0,0.0,0.01043560377886621,-0.012598203971633026,-0.017432250630347923,0.0,0.0,18.670000076293945,1.6301193658421806
2022-04-22,2.1996303977027316,1.089018262294867,1.5871474331087017,3.0388336203926554,0.0,0.014831150992767661,0.01043560377886621,-0.012598203971633026,-0.017432250630347923,0.0,17.850000381469727,1.6323624877942493
2022-04-25,1.6301193658421806,2.1996303977027316,1.089018262294867,1.5871474331087017,3.0388336203926554,-0.012767612798961991,0.014831150992767661,0.01043560377886621,-0.012598203971633026,-0.017432250630347923,18.350000381469727,2.0895109671766496
2022-04-26,1.6323624877942493,1.6301193658421806,2.1996303977027316,1.089018262294867,1.5871474331087017,-0.012776394201003072,-0.012767612798961991,0.014831150992767661,0.01043560377886621,-0.012598203971633026,21.260000228881836,0.8998982280264961
2022-04-27,2.0895109671766496,1.6323624877942493,1.6301193658421806,2.1996303977027316,1.089018262294867,0.014455140840464509,-0.012776394201003072,-0.012767612798961991,0.014831150992767661,0.01043560377886621,19.190000534057617,1.4533623452895597
2022-04-28,0.8998982280264961,2.0895109671766496,1.6323624877942493,1.6301193658421806,2.1996303977027316,-0.009486296579943598,0.014455140840464509,-0.012776394201003072,-0.012767612798961991,0.014831150992767661,20.610000610351562,0.6884967122940915
2022-04-29,1.4533623452895597,0.8998982280264961,2.0895109671766496,1.6323624877942493,1.6301193658421806,0.012055547873446315,-0.009486296579943598,0.014455140840464509,-0.012776394201003072,-0.012767612798961991,19.3799991607666,0.0383310780092107
2022-05-02,0.6884967122940915,1.4533623452895597,0.8998982280264961,2.0895109671766496,1.6323624877942493,-0.008297570200330284,0.012055547873446315,-0.009486296579943598,0.014455140840464509,-0.012776394201003072,19.420000076293945,0.0
2022-05-03,0.0383310780092107,0.6884967122940915,1.4533623452895597,0.8998982280264961,2.0895109671766496,-0.0019578324241162903,-0.008297570200330284,0.012055547873446315,-0.009486296579943598,0.014455140840464509,20.280000686645508,5.383936037817865
2022-05-04,0.0,0.0383310780092107,0.6884967122940915,1.4533623452895597,0.8998982280264961,0.0,-0.0019578324241162903,-0.008297570200330284,0.012055547873446315,-0.009486296579943598,20.280000686645508,0.0009168927188962644
2022-05-05,5.383936037817865,0.0,0.0383310780092107,0.6884967122940915,1.4533623452895597,-0.023203310190181625,0.0,-0.0019578324241162903,-0.008297570200330284,0.012055547873446315,21.8799991607666,2.6903234074306663
2022-05-06,0.0009168927188962644,5.383936037817865,0.0,0.0383310780092107,0.6884967122940915,0.0003028023644056077,-0.023203310190181625,0.0,-0.0019578324241162903,-0.008297570200330284,20.290000915527344,0.44736044600245056
2022-05-09,2.6903234074306663,0.0009168927188962644,5.383936037817865,0.0,0.0383310780092107,-0.01640220536217818,0.0003028023644056077,-0.023203310190181625,0.0,-0.0019578324241162903,21.25,0.14426116793417038
2022-05-10,0.44736044600245056,2.6903234074306663,0.0009168927188962644,5.383936037817865,0.0,-0.006688500923244689,-0.01640220536217818,0.0003028023644056077,-0.023203310190181625,0.0,22.030000686645508,0.20269018239826295
2022-05-11,0.14426116793417038,0.44736044600245056,2.6903234074306663,0.0009168927188962644,5.383936037817865,-0.00379817282300543,-0.006688500923244689,-0.01640220536217818,0.0003028023644056077,-0.023203310190181625,22.299999237060547,5.0454808704960765
2022-05-12,0.20269018239826295,0.14426116793417038,0.44736044600245056,2.6903234074306663,0.0009168927188962644,-0.004502112641841194,-0.00379817282300543,-0.006688500923244689,-0.01640220536217818,0.0003028023644056077,22.799999237060547,0.02678334204377534
2022-05-13,5.0454808704960765,0.20269018239826295,0.14426116793417038,0.44736044600245056,2.6903234074306663,-0.022462147872579052,-0.004502112641841194,-0.00379817282300543,-0.006688500923244689,-0.01640220536217818,24.270000457763672,0.1447031126549356
2022-05-16,0.02678334204377534,5.0454808704960765,0.20269018239826295,0.14426116793417038,0.44736044600245056,-0.0016365617019769019,-0.022462147872579052,-0.004502112641841194,-0.00379817282300543,-0.006688500923244689,23.489999771118164,6.750370542417652
2022-05-17,0.1447031126549356,0.02678334204377534,5.0454808704960765,0.20269018239826295,0.14426116793417038,0.0038039862336098906,-0.0016365617019769019,-0.022462147872579052,-0.004502112641841194,-0.00379817282300543,24.530000686645508,0.013671345884161693
2022-05-18,6.750370542417652,0.1447031126549356,0.02678334204377534,5.0454808704960765,0.20269018239826295,0.025981475212962124,0.0038039862336098906,-0.0016365617019769019,-0.022462147872579052,-0.004502112641841194,22.739999771118164,7.231296940092293
2022-05-19,0.013671345884161693,6.750370542417652,0.1447031126549356,0.02678334204377534,5.0454808704960765,-0.0011692453072029707,0.025981475212962124,0.0038039862336098906,-0.0016365617019769019,-0.022462147872579052,22.299999237060547,8.111993090544395
2022-05-20,7.231296940092293,0.013671345884161693,6.750370542417652,0.1447031126549356,0.02678334204377534,-0.02689107089740439,-0.0011692453072029707,0.025981475212962124,0.0038039862336098906,-0.0016365617019769019,24.559999465942383,0.1003644677594077
2022-05-23,8.111993090544395,7.231296940092293,0.013671345884161693,6.750370542417652,0.1447031126549356,0.02848156086057152,-0.02689107089740439,-0.0011692453072029707,0.025981475212962124,0.0038039862336098906,23.100000381469727,0.30670120273174406
2022-05-24,0.1003644677594077,8.111993090544395,7.231296940092293,0.013671345884161693,6.750370542417652,-0.003168035160149074,0.02848156086057152,-0.02689107089740439,-0.0011692453072029707,0.025981475212962124,23.399999618530273,0.3819583391456017
2022-05-25,0.30670120273174406,0.1003644677594077,8.111993090544395,7.231296940092293,0.013671345884161693,-0.005538061057190902,-0.003168035160149074,0.02848156086057152,-0.02689107089740439,-0.0011692453072029707,25.639999389648438,0.8040821473601402
2022-05-26,0.3819583391456017,0.30670120273174406,0.1003644677594077,8.111993090544395,7.231296940092293,-0.006180277818558011,-0.005538061057190902,-0.003168035160149074,0.02848156086057152,-0.02689107089740439,25.280000686645508,1.2568138675155096
2022-05-27,0.8040821473601402,0.3819583391456017,0.30670120273174406,0.1003644677594077,8.111993090544395,0.00896706277083048,-0.006180277818558011,-0.005538061057190902,-0.003168035160149074,0.02848156086057152,22.719999313354492,3.5032403426519894
2022-05-30,1.2568138675155096,0.8040821473601402,0.3819583391456017,0.30670120273174406,0.1003644677594077,0.011210771015035093,0.00896706277083048,-0.006180277818558011,-0.005538061057190902,-0.003168035160149074,21.479999542236328,0.21373091333414213
2022-05-31,3.5032403426519894,1.2568138675155096,0.8040821473601402,0.3819583391456017,0.30670120273174406,0.018716945110385907,0.011210771015035093,0.00896706277083048,-0.006180277818558011,-0.005538061057190902,19.979999542236328,0.13938029577905106
2022-06-01,0.21373091333414213,3.5032403426519894,1.2568138675155096,0.8040821473601402,0.3819583391456017,-0.004623104079881202,0.018716945110385907,0.011210771015035093,0.00896706277083048,-0.006180277818558011,20.479999542236328,0.40319988744405066
2022-06-02,0.13938029577905106,0.21373091333414213,3.5032403426519894,1.2568138675155096,0.8040821473601402,-0.0037333670564123622,-0.004623104079881202,0.018716945110385907,0.011210771015035093,0.00896706277083048,20.850000381469727,0.06924842710096714
2022-06-03,0.40319988744405066,0.13938029577905106,0.21373091333414213,3.5032403426519894,1.2568138675155096,0.006349802260260162,-0.0037333670564123622,-0.004623104079881202,0.018716945110385907,0.011210771015035093,20.31999969482422,0.007917281960195992
2022-06-06,0.06924842710096714,0.40319988744405066,0.13938029577905106,0.21373091333414213,3.5032403426519894,-0.002631509587688541,0.006349802260260162,-0.0037333670564123622,-0.004623104079881202,0.018716945110385907,19.979999542236328,0.862846864204843
2022-06-07,0.007917281960195992,0.06924842710096714,0.40319988744405066,0.13938029577905106,0.21373091333414213,-0.0008897910968421741,-0.002631509587688541,0.006349802260260162,-0.0037333670564123622,-0.004623104079881202,20.200000762939453,0.13451864351794549
2022-06-08,0.862846864204843,0.007917281960195992,0.06924842710096714,0.40319988744405066,0.13938029577905106,-0.009288955076890204,-0.0008897910968421741,-0.002631509587688541,0.006349802260260162,-0.0037333670564123622,20.43000030517578,0.5508779954355748
2022-06-09,0.13451864351794549,0.862846864204843,0.007917281960195992,0.06924842710096714,0.40319988744405066,-0.0036676783326505813,-0.009288955076890204,-0.0008897910968421741,-0.002631509587688541,0.006349802260260162,19.84000015258789,2.8594362714850745
2022-06-10,0.5508779954355748,0.13451864351794549,0.862846864204843,0.007917281960195992,0.06924842710096714,0.0074221155706144515,-0.0036676783326505813,-0.009288955076890204,-0.0008897910968421741,-0.002631509587688541,19.139999389648438,7.147034153347309
2022-06-13,2.8594362714850745,0.5508779954355748,0.13451864351794549,0.862846864204843,0.007917281960195992,-0.01690986774485559,0.0074221155706144515,-0.0036676783326505813,-0.009288955076890204,-0.0008897910968421741,19.579999923706055,0.07210360324036745
2022-06-14,7.147034153347309,2.8594362714850745,0.5508779954355748,0.13451864351794549,0.862846864204843,-0.026733937520214468,-0.01690986774485559,0.0074221155706144515,-0.0036676783326505813,-0.009288955076890204,22.3700008392334,0.06464682468394933
2022-06-15,0.07210360324036745,7.147034153347309,2.8594362714850745,0.5508779954355748,0.13451864351794549,-0.002685211411423083,-0.026733937520214468,-0.01690986774485559,0.0074221155706144515,-0.0036676783326505813,21.889999389648438,4.5602954076155005
2022-06-16,0.06464682468394933,0.07210360324036745,7.147034153347309,2.8594362714850745,0.5508779954355748,-0.0025425739848419227,-0.002685211411423083,-0.026733937520214468,-0.01690986774485559,0.0074221155706144515,22.149999618530273,0.19165680049979317
2022-06-17,4.5602954076155005,0.06464682468394933,0.07210360324036745,7.147034153347309,2.8594362714850745,-0.02135484817931399,-0.0025425739848419227,-0.002685211411423083,-0.026733937520214468,-0.01690986774485559,22.8700008392334,0.1367054411544705
2022-06-20,0.19165680049979317,4.5602954076155005,0.06464682468394933,0.07210360324036745,7.147034153347309,-0.004377862497838336,-0.02135484817931399,-0.0025425739848419227,-0.002685211411423083,-0.026733937520214468,22.760000228881836,3.4706653888370766
2022-06-21,0.1367054411544705,0.19165680049979317,4.5602954076155005,0.06464682468394933,0.07210360324036745,0.003697369891618507,-0.004377862497838336,-0.02135484817931399,-0.0025425739848419227,-0.002685211411423083,22.40999984741211,2.109533427753503
2022-06-22,3.4706653888370766,0.1367054411544705,0.19165680049979317,4.5602954076155005,0.06464682468394933,0.01862972192180301,0.003697369891618507,-0.004377862497838336,-0.02135484817931399,-0.0025425739848419227,21.139999389648438,0.8570065190531642
2022-06-23,2.109533427753503,3.4706653888370766,0.1367054411544705,0.19165680049979317,4.5602954076155005,-0.014524232949638005,0.01862972192180301,0.003697369891618507,-0.004377862497838336,-0.02135484817931399,21.299999237060547,0.8326043225761139
2022-06-24,0.8570065190531642,2.109533427753503,3.4706653888370766,0.1367054411544705,0.19165680049979317,0.009257464658604775,-0.014524232949638005,0.01862972192180301,0.003697369891618507,-0.004377862497838336,20.8799991607666,0.7095389679237536
2022-06-27,0.8326043225761139,0.8570065190531642,2.109533427753503,3.4706653888370766,0.1367054411544705,0.009124715461734212,0.009257464658604775,-0.014524232949638005,0.01862972192180301,0.003697369891618507,20.549999237060547,0.013128043451942425
